0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,seed,complex_param
3.0,,0,,6,2,0,7,0,11,2,10.0,7,5,2,5,2,,,0,4,11,6,12.0,12.0,11.0,11.0,6,6,10,8,8,3.0,5.0,5,6,,10.0,5,0,3,10,7.0,5,1,3,10,9,0,0,10,12.0,7,8.0,7,0,,12,9,11,,10,6,11,6.0,2,,9,0,11.0,9,5.0,9.0,,,10.0,8,3,4,7,,7.0,4,10.0,10.0,8,9,9,0.0,,8.0,,125,10
,,9,,11,0,11,12,11,6,10,13.0,11,10,5,6,11,,0.0,5,0,14,12,15.0,14.0,0.0,14.0,10,3,10,8,0,14.0,8.0,8,11,,,9,11,10,3,12.0,4,8,10,0,13,11,7,12,0.0,11,17.0,12,12,0.0,5,13,14,20.0,13,0,12,,2,,11,12,10.0,13,,13.0,16.0,12.0,,13,6,12,11,15.0,14.0,0,7.0,14.0,4,13,12,,,,,126,10
,0.0,0,,11,10,0,12,11,1,0,15.0,11,8,7,8,10,,,8,9,0,14,13.0,0.0,16.0,12.0,10,9,2,12,14,,,10,11,,9.0,8,10,0,10,11.0,10,7,0,10,0,12,12,2,13.0,12,10.0,11,13,17.0,11,11,6,,9,9,11,,8,5.0,9,11,,7,,15.0,10.0,21.0,0.0,12,7,11,10,,12.0,9,16.0,8.0,12,12,11,,12.0,,13.0,127,10
,,8,,8,2,1,9,10,13,9,11.0,8,0,9,8,8,,7.0,6,7,11,10,12.0,13.0,5.0,0.0,5,10,0,9,8,0.0,0.0,8,0,,,9,9,5,3,7.0,4,8,8,10,10,2,11,10,,10,,10,3,,13,11,12,,0,7,10,,3,10.0,0,8,12.0,2,5.0,10.0,13.0,,11.0,0,9,8,1,,9.0,8,7.0,12.0,11,11,0,12.0,10.0,10.0,,128,10
,0.0,7,0.0,7,7,8,10,6,7,8,19.0,9,5,1,7,7,,18.0,7,5,0,18,,9.0,18.0,19.0,4,8,9,6,9,,7.0,8,4,,,0,9,8,8,5.0,0,0,8,10,10,10,9,9,13.0,8,12.0,10,11,,10,2,7,,9,7,10,16.0,6,,4,0,,8,,9.0,,15.0,0.0,9,1,0,6,,7.0,6,17.0,5.0,9,11,8,8.0,,5.0,0.0,129,10
11.0,,7,0.0,7,8,0,10,6,10,1,13.0,6,1,1,7,5,,,7,7,10,12,,6.0,13.0,12.0,8,9,9,9,11,14.0,0.0,2,8,,14.0,8,5,7,8,10.0,8,1,9,9,8,9,0,6,,9,,0,4,8.0,10,10,9,,7,7,0,,6,,3,8,14.0,10,0.0,13.0,,,11.0,0,0,0,8,12.0,9.0,8,8.0,5.0,10,4,9,,10.0,7.0,,130,10
,11.0,0,1.0,8,4,6,11,9,13,8,15.0,7,0,1,3,0,0.0,12.0,5,5,13,8,4.0,13.0,15.0,,4,8,8,9,13,,,7,2,0.0,14.0,7,8,6,10,6.0,7,7,0,0,11,9,9,11,11.0,9,,1,12,,9,12,12,,12,8,10,,7,,10,8,,9,,14.0,11.0,12.0,10.0,10,0,9,8,13.0,7.0,1,,13.0,10,0,9,,9.0,0.0,,131,10
8.0,,0,,7,7,2,3,0,12,7,4.0,8,5,9,0,0,,9.0,3,4,12,8,7.0,13.0,6.0,11.0,0,3,11,10,9,12.0,,7,6,,2.0,6,10,6,11,5.0,5,4,8,8,12,7,6,12,,2,,10,6,,0,9,13,,12,9,12,7.0,1,11.0,11,8,11.0,10,9.0,9.0,9.0,,0.0,10,8,9,6,,10.0,5,11.0,13.0,0,8,10,0.0,,0.0,,132,10
14.0,17.0,11,,12,12,6,11,12,16,12,5.0,12,11,15,11,11,13.0,,9,8,13,5,,16.0,12.0,17.0,12,2,7,14,12,15.0,10.0,12,5,,,0,0,11,12,13.0,0,10,0,8,12,11,0,13,,13,,10,0,,15,0,0,,13,8,13,17.0,11,,3,14,4.0,15,,0.0,,0.0,14.0,14,13,14,13,15.0,15.0,10,16.0,16.0,1,14,15,,,16.0,14.0,133,10
0.0,11.0,11,,12,9,12,5,12,14,13,9.0,7,12,13,10,5,10.0,,10,0,12,11,,14.0,12.0,14.0,12,13,12,4,9,14.0,12.0,1,10,,,12,11,11,11,13.0,11,11,10,13,12,9,12,3,6.0,13,0.0,9,7,0.0,13,8,8,,12,10,12,,2,,11,3,13.0,1,,0.0,0.0,,11.0,11,0,8,9,,0.0,11,13.0,14.0,8,0,2,0.0,,,,134,10
2.0,,0,,1,13,0,13,13,17,14,14.0,14,11,13,12,10,9.0,15.0,10,12,6,4,11.0,17.0,15.0,16.0,14,15,16,16,14,0.0,,15,0,,18.0,13,0,11,14,16.0,9,0,13,0,14,13,15,3,16.0,15,8.0,0,2,,18,16,16,,15,13,15,,4,11.0,15,7,12.0,16,,10.0,15.0,,12.0,16,14,16,14,,17.0,12,15.0,0.0,16,17,15,,0.0,,,135,10
8.0,,12,,2,12,11,14,2,14,1,15.0,12,10,7,10,0,,17.0,0,11,13,9,18.0,9.0,16.0,18.0,12,13,14,14,7,18.0,6.0,13,13,9.0,,12,12,12,0,14.0,13,0,13,15,2,13,14,12,6.0,14,,13,14,2.0,12,14,13,10.0,0,11,14,,0,7.0,11,12,17.0,14,16.0,7.0,12.0,,18.0,2,13,0,13,0.0,15.0,12,17.0,14.0,14,0,0,,,,,136,10
0.0,,13,20.0,14,10,0,13,12,15,14,9.0,13,9,11,11,0,,23.0,7,12,14,14,20.0,16.0,15.0,16.0,13,14,14,14,3,0.0,15.0,14,13,,21.0,13,0,11,6,0.0,13,12,13,13,5,12,9,13,21.0,14,,1,14,,15,0,14,,13,2,11,,7,,12,7,15.0,13,,1.0,19.0,,,14,2,10,12,,0.0,7,15.0,15.0,0,0,13,13.0,,17.0,,137,10
8.0,,8,,10,9,10,12,0,17,9,3.0,2,9,13,11,8,8.0,,7,7,15,11,16.0,18.0,11.0,15.0,8,1,0,0,0,15.0,,9,6,,0.0,2,11,0,13,0.0,0,8,5,13,14,9,0,13,13.0,10,,12,12,,17,16,16,17.0,14,11,14,,10,13.0,10,8,14.0,12,,13.0,17.0,20.0,,11,11,12,11,18.0,0.0,7,14.0,17.0,10,11,12,,,,,138,10
,13.0,14,19.0,11,14,13,0,15,5,0,18.0,14,12,11,12,0,,,11,12,15,18,0.0,15.0,19.0,11.0,0,1,14,15,16,,,11,13,0.0,20.0,13,14,14,13,0.0,13,13,15,10,14,15,15,14,22.0,14,,3,0,21.0,15,13,9,21.0,12,12,15,,10,23.0,0,14,25.0,16,6.0,17.0,19.0,,,0,15,8,4,,16.0,3,19.0,8.0,16,16,15,,,,,139,10
,0.0,5,,10,6,9,10,5,0,10,16.0,0,7,3,7,8,,,3,8,3,15,5.0,10.0,16.0,12.0,9,10,8,3,14,14.0,,10,9,,17.0,9,9,6,8,11.0,8,9,0,11,10,9,11,9,,11,,0,13,,10,9,10,0.0,10,6,10,,4,,0,7,17.0,0,8.0,15.0,16.0,10.0,4.0,4,7,8,5,,8.0,8,16.0,1.0,0,10,3,11.0,0.0,,6.0,140,10
18.0,0.0,8,,10,11,9,12,7,16,0,16.0,11,9,12,0,10,,,4,7,14,15,9.0,17.0,16.0,15.0,8,5,13,14,13,8.0,8.0,6,10,9.0,10.0,9,0,8,12,10.0,6,2,0,0,11,7,8,13,0.0,2,,13,14,,16,15,15,25.0,0,11,9,,10,,12,12,17.0,14,,15.0,16.0,,,10,12,13,12,,15.0,2,16.0,16.0,0,10,13,,0.0,,,141,10
0.0,,6,0.0,8,6,0,0,7,14,3,8.0,8,4,0,7,0,4.0,31.0,2,1,12,0,15.0,14.0,3.0,14.0,4,0,12,11,9,13.0,16.0,8,7,,16.0,2,8,7,3,0.0,6,5,9,10,11,8,8,11,,8,,0,9,26.0,13,1,13,,12,8,12,7.0,5,,11,8,11.0,11,,10.0,6.0,,,3,10,10,10,,12.0,3,13.0,14.0,9,10,12,,,,,142,10
15.0,,6,,8,0,4,2,0,11,8,21.0,6,8,6,2,7,,6.0,0,5,5,20,12.0,11.0,21.0,22.0,7,8,10,0,10,19.0,9.0,7,1,22.0,,8,8,7,0,9.0,6,7,2,10,9,1,0,9,0.0,9,,9,11,0.0,0,1,10,,6,5,9,,3,,9,7,22.0,9,4.0,20.0,21.0,,12.0,9,8,8,3,16.0,9.0,4,21.0,11.0,2,0,8,,,17.0,,143,10
,,10,,11,5,10,11,11,0,10,12.0,10,10,11,8,5,0.0,0.0,8,9,10,7,12.0,0.0,12.0,13.0,11,4,3,0,12,14.0,,10,9,10.0,10.0,4,7,8,2,11.0,0,10,2,4,9,4,9,9,0.0,11,,10,12,,9,9,0,9.0,10,7,8,,5,,8,10,11.0,6,,10.0,0.0,,,11,9,10,0,9.0,11.0,9,13.0,10.0,4,11,9,,,,9.0,144,10
0.0,,9,,0,0,1,10,2,11,10,1.0,10,8,3,4,6,,,4,3,10,11,,0.0,12.0,10.0,9,10,11,2,11,1.0,12.0,10,10,,,9,7,5,0,6.0,9,0,3,11,9,10,9,8,12.0,10,,9,11,,2,2,9,,1,1,10,16.0,3,16.0,6,6,13.0,8,0.0,12.0,,0.0,9.0,5,8,7,7,,0.0,8,12.0,10.0,11,11,7,,0.0,,8.0,145,10
,12.0,4,0.0,4,6,7,11,8,11,5,15.0,9,6,1,8,4,,0.0,5,0,10,14,0.0,8.0,16.0,12.0,8,5,11,4,14,,7.0,2,8,,16.0,8,8,7,9,9.0,8,7,0,11,10,10,9,7,6.0,9,,10,13,13.0,11,3,10,0.0,9,6,11,,5,,5,6,,0,1.0,15.0,11.0,14.0,10.0,0,8,0,7,,8.0,0,16.0,11.0,10,11,7,,,9.0,,146,10
,9.0,5,,7,6,0,8,9,1,2,10.0,3,6,8,0,7,10.0,,4,4,10,0,14.0,10.0,4.0,13.0,7,6,7,1,10,,,0,7,19.0,7.0,0,7,0,8,10.0,2,2,6,0,0,2,8,8,20.0,9,,9,9,,7,9,9,,9,6,8,,4,,0,8,,9,0.0,11.0,15.0,,6.0,9,2,7,5,,9.0,5,12.0,10.0,10,10,9,,17.0,8.0,18.0,147,10
0.0,,11,,11,7,10,11,0,14,0,7.0,13,11,13,11,12,,,2,8,7,12,,15.0,14.0,15.0,12,12,13,0,13,0.0,,4,8,,10.0,12,12,12,11,13.0,12,6,11,12,0,10,10,9,,13,,10,9,,14,13,13,,11,10,12,9.0,10,2.0,11,11,14.0,13,14.0,13.0,,,15.0,2,12,10,11,10.0,13.0,11,14.0,14.0,9,0,0,10.0,0.0,14.0,0.0,148,10
,13.0,10,27.0,9,0,10,13,9,12,11,26.0,0,0,10,7,9,,,7,7,0,25,,12.0,25.0,27.0,9,10,11,2,15,,,9,8,4.0,28.0,4,10,1,9,0.0,9,8,9,12,10,12,11,0,13.0,5,12.0,6,14,0.0,11,12,11,,1,8,11,,7,,9,9,,10,0.0,24.0,,,24.0,10,8,4,9,10.0,10.0,6,0.0,10.0,0,11,6,,14.0,23.0,,149,10
,,5,12.0,9,2,8,9,0,10,9,11.0,9,8,9,3,9,,,7,0,10,11,,7.0,11.0,12.0,8,9,9,9,8,12.0,0.0,10,4,0.0,4.0,8,9,8,8,10.0,6,8,1,5,9,0,10,9,10.0,9,8.0,1,10,,0,4,10,,10,6,0,,7,,8,6,6.0,6,,11.0,,8.0,10.0,9,8,8,0,11.0,6.0,7,0.0,11.0,1,0,8,8.0,,8.0,3.0,150,10
3.0,0.0,8,,20,18,13,20,21,22,21,23.0,0,19,0,0,18,21.0,0.0,9,18,21,22,,23.0,23.0,,20,22,16,12,22,23.0,,21,17,,22.0,0,4,19,19,23.0,20,19,19,13,20,0,22,20,,23,,16,21,18.0,23,21,22,,21,6,8,,8,0.0,17,19,,20,,10.0,20.0,,10.0,21,19,20,18,,20.0,19,0.0,6.0,22,23,7,6.0,0.0,17.0,,151,10
,11.0,9,,11,8,6,11,11,7,0,10.0,9,10,7,8,9,,4.0,5,8,10,13,0.0,4.0,10.0,14.0,0,12,11,10,12,,,11,5,0.0,,10,1,10,9,12.0,10,10,7,10,1,11,12,9,14.0,11,0.0,10,12,9.0,11,11,10,9.0,10,0,0,7.0,3,11.0,3,10,0.0,11,,12.0,14.0,,0.0,9,4,10,1,8.0,5.0,9,14.0,11.0,13,12,9,,,0.0,,152,10
,,6,12.0,8,11,9,11,13,12,11,13.0,10,0,1,0,8,,,7,6,13,6,2.0,14.0,0.0,15.0,0,13,12,14,12,14.0,5.0,12,11,,0.0,10,11,8,0,13.0,9,1,0,12,12,5,12,0,0.0,11,8.0,12,6,,13,10,6,14.0,13,9,13,,9,,13,13,0.0,15,,13.0,14.0,,,14,11,13,12,,15.0,2,15.0,2.0,13,10,14,17.0,,,18.0,153,10
,,0,0.0,12,0,11,14,13,0,12,2.0,4,0,13,12,0,18.0,,9,10,18,15,,19.0,17.0,17.0,12,12,18,17,0,8.0,9.0,0,12,7.0,19.0,11,8,0,17,3.0,9,0,13,17,18,10,13,12,3.0,13,,17,16,,19,13,18,,17,12,18,16.0,12,,16,14,18.0,17,,16.0,,16.0,15.0,17,14,15,14,,18.0,11,9.0,19.0,8,18,16,18.0,6.0,,,154,10
,0.0,9,,9,9,7,12,10,13,9,13.0,0,0,10,5,8,,,7,0,14,6,9.0,11.0,0.0,14.0,5,5,9,1,3,21.0,,2,0,7.0,21.0,9,11,6,12,10.0,8,8,11,12,13,10,6,12,,10,,12,11,,14,13,14,,13,10,13,,8,15.0,9,11,20.0,12,15.0,0.0,10.0,0.0,0.0,12,11,11,10,10.0,10.0,8,13.0,0.0,11,12,11,,,4.0,,155,10
,,11,,11,10,2,5,11,13,9,15.0,4,0,11,10,1,,,9,8,14,14,18.0,14.0,14.0,16.0,10,11,12,11,0,17.0,,12,0,,,10,0,10,12,12.0,10,7,11,13,13,2,12,13,15.0,6,,11,13,13.0,14,13,12,,13,10,9,2.0,6,18.0,12,2,18.0,12,,4.0,17.0,0.0,16.0,11,12,12,6,0.0,9.0,9,3.0,0.0,0,0,8,,,17.0,0.0,156,10
,,10,,11,10,9,0,11,13,12,3.0,11,0,8,8,0,,,7,4,13,13,12.0,14.0,13.0,5.0,11,11,12,0,12,15.0,5.0,6,10,,,11,12,10,11,12.0,0,6,7,13,12,11,9,12,16.0,0,,11,12,0.0,0,0,13,13.0,0,5,10,,6,17.0,12,9,6.0,4,,3.0,14.0,18.0,,12,11,11,11,,12.0,10,14.0,14.0,12,10,1,5.0,,16.0,,157,10
0.0,,6,0.0,7,0,8,9,4,2,2,4.0,8,1,9,6,7,,,5,6,10,9,,10.0,11.0,13.0,5,7,10,9,10,3.0,,1,0,3.0,10.0,6,9,7,9,4.0,0,0,8,10,0,8,7,9,,8,,9,10,,10,8,3,,7,7,10,7.0,4,,0,9,12.0,10,,11.0,,0.0,12.0,10,5,9,8,,11.0,6,12.0,0.0,9,8,10,,7.0,8.0,6.0,158,10
13.0,,9,,11,9,0,12,0,6,10,15.0,12,10,2,8,11,,,6,9,12,15,0.0,11.0,16.0,16.0,7,11,7,12,14,18.0,,12,11,,20.0,10,9,2,0,13.0,0,10,10,8,0,13,0,1,,12,,11,14,,6,11,10,0.0,11,9,12,0.0,7,12.0,9,11,17.0,0,,12.0,16.0,21.0,21.0,6,5,11,10,,13.0,8,17.0,12.0,13,13,12,,19.0,,,159,10
15.0,17.0,16,,17,17,14,17,0,0,13,20.0,0,16,4,15,17,,,16,15,12,11,,19.0,21.0,23.0,15,17,0,18,19,23.0,22.0,17,14,20.0,,17,17,17,17,18.0,0,16,17,0,14,16,6,17,19.0,0,13.0,9,8,10.0,18,2,18,18.0,18,14,18,,15,,16,17,22.0,18,,21.0,,,0.0,18,18,0,16,23.0,17.0,15,22.0,0.0,7,14,18,,,17.0,,160,10
,,10,23.0,4,2,10,0,10,0,10,11.0,10,0,10,7,8,,21.0,6,9,10,7,14.0,6.0,5.0,12.0,7,10,10,0,10,,,5,9,,13.0,10,10,9,5,0.0,9,9,8,11,9,10,11,9,,10,,9,11,23.0,7,10,10,,6,0,11,,5,,7,0,,9,2.0,7.0,15.0,9.0,9.0,8,3,7,6,4.0,8.0,8,0.0,11.0,1,11,7,0.0,,0.0,11.0,161,10
0.0,,9,,6,6,2,10,10,10,10,10.0,8,8,10,4,7,7.0,2.0,3,0,0,4,11.0,11.0,12.0,6.0,9,10,9,6,0,13.0,,10,9,,7.0,9,1,0,0,2.0,8,9,7,10,4,9,11,6,,10,,7,11,,11,11,10,,6,7,8,0.0,5,,2,8,13.0,8,0.0,11.0,12.0,,4.0,0,5,6,1,5.0,8.0,7,12.0,11.0,0,10,7,,,9.0,,162,10
7.0,,10,0.0,0,8,11,6,11,14,11,5.0,11,5,15,8,10,0.0,11.0,9,9,13,12,,11.0,8.0,,10,1,14,13,11,15.0,,0,4,,15.0,10,11,10,12,12.0,8,0,0,13,13,10,10,12,10.0,0,0.0,0,12,,14,8,13,10.0,6,11,13,0.0,9,,13,12,14.0,13,14.0,13.0,,,,5,11,12,12,,14.0,9,15.0,15.0,5,13,14,7.0,8.0,,,163,10
12.0,,9,0.0,10,6,9,10,12,13,11,13.0,2,10,11,5,9,,,5,8,12,12,,14.0,12.0,5.0,11,12,0,9,2,0.0,10.0,5,11,,,10,2,0,0,11.0,10,0,8,11,11,7,13,4,,12,,10,0,5.0,14,13,13,,10,6,11,,0,,3,10,13.0,10,8.0,11.0,,,12.0,9,7,1,0,15.0,6.0,0,6.0,14.0,13,12,7,15.0,,10.0,14.0,164,10
18.0,,12,,0,12,0,14,13,0,7,16.0,14,13,14,11,13,,10.0,10,11,14,16,16.0,3.0,17.0,0.0,13,10,13,14,15,,,12,14,13.0,0.0,13,5,12,12,14.0,5,0,13,14,13,2,15,0,5.0,15,,14,15,18.0,13,13,0,6.0,3,12,9,,6,,11,1,,15,0.0,16.0,17.0,,12.0,9,14,14,11,,15.0,12,9.0,14.0,15,15,0,,,,14.0,165,10
,,9,13.0,6,7,2,9,6,14,7,11.0,11,10,13,6,9,10.0,,0,8,7,5,14.0,14.0,0.0,0.0,10,11,4,12,10,0.0,,10,11,14.0,15.0,9,0,0,3,12.0,5,9,0,11,0,8,12,3,,13,,10,11,14.0,14,13,12,,10,10,11,15.0,8,,11,11,12.0,13,,0.0,0.0,,15.0,8,4,12,11,,13.0,4,11.0,12.0,12,13,12,16.0,,,,166,10
,,0,14.0,12,9,11,11,12,17,2,0.0,8,12,9,10,11,12.0,,6,10,15,7,19.0,18.0,13.0,15.0,11,0,15,15,12,13.0,,0,12,,18.0,11,12,11,14,14.0,8,6,10,11,0,9,0,14,4.0,13,6.0,13,12,12.0,17,16,16,,0,0,14,,2,,15,13,8.0,15,,8.0,,,0.0,15,12,14,13,,15.0,10,14.0,17.0,13,15,14,0.0,15.0,,,167,10
20.0,19.0,17,,18,13,17,14,16,9,15,17.0,2,17,0,14,1,,22.0,15,16,12,13,21.0,11.0,18.0,20.0,0,17,17,0,0,13.0,16.0,18,17,,,15,16,7,15,18.0,17,16,16,18,17,16,18,8,,19,,16,19,24.0,16,0,15,0.0,8,16,17,,9,,5,16,0.0,12,,0.0,0.0,0.0,10.0,5,16,15,15,,7.0,16,19.0,17.0,14,18,14,,,,,168,10
12.0,,0,8.0,15,12,14,12,16,15,11,15.0,15,2,14,8,13,0.0,,12,14,13,4,11.0,15.0,0.0,0.0,15,16,14,13,14,11.0,,14,15,15.0,17.0,14,13,12,11,17.0,14,13,13,13,14,5,16,14,0.0,16,,14,5,11.0,7,3,0,,14,9,14,,6,,12,6,16.0,13,,15.0,,0.0,7.0,13,14,6,0,,8.0,13,14.0,8.0,17,16,11,,0.0,0.0,,169,10
0.0,4.0,11,,13,12,12,12,13,13,13,13.0,11,2,13,7,9,2.0,0.0,2,8,5,13,14.0,13.0,14.0,15.0,12,13,13,13,13,3.0,,13,11,,10.0,9,12,11,11,6.0,12,8,11,13,12,2,0,0,,6,,7,14,0.0,2,12,10,4.0,12,10,13,,0,1.0,0,0,15.0,13,,10.0,15.0,,,13,12,13,12,,11.0,10,0.0,14.0,13,13,12,0.0,,,,170,10
,0.0,0,23.0,9,9,8,10,10,8,9,0.0,7,9,8,7,8,,,5,0,10,29,6.0,9.0,,,8,9,9,10,29,,,1,9,,24.0,6,0,8,9,6.0,0,3,3,6,9,8,10,8,4.0,10,1.0,5,28,6.0,0,10,10,26.0,10,0,9,,6,0.0,1,10,,8,29.0,,8.0,24.0,12.0,11,9,9,9,12.0,11.0,7,,10.0,10,3,4,,0.0,13.0,,171,10
0.0,10.0,9,,12,10,11,13,12,13,12,14.0,8,11,10,8,0,0.0,,4,2,12,7,8.0,12.0,12.0,,11,12,12,12,14,14.0,4.0,13,0,,,10,10,11,9,13.0,10,9,11,12,0,10,8,7,0.0,12,7.0,12,13,0.0,8,11,1,0.0,12,1,11,,3,6.0,9,7,,12,,14.0,10.0,0.0,3.0,13,11,6,10,,12.0,6,,13.0,12,13,11,0.0,,,14.0,172,10
,0.0,8,,10,8,10,0,0,12,11,13.0,10,10,4,10,5,,,3,0,14,12,,13.0,6.0,15.0,3,11,11,10,11,15.0,,5,0,,,10,11,9,12,12.0,9,9,0,10,12,3,12,13,9.0,11,0.0,12,7,,7,13,13,,13,3,12,13.0,6,,11,7,4.0,4,0.0,13.0,0.0,14.0,15.0,5,10,9,7,11.0,10.0,10,14.0,9.0,11,12,0,8.0,,,,173,10
,,0,,11,10,0,13,11,13,0,15.0,7,10,0,9,9,,0.0,8,8,11,15,8.0,13.0,16.0,9.0,9,4,12,12,14,15.0,,11,9,15.0,16.0,10,10,9,0,12.0,10,0,11,9,0,11,12,5,,13,,12,14,2.0,13,12,11,,10,9,11,,8,16.0,3,10,,11,,13.0,16.0,,7.0,6,11,11,0,5.0,7.0,10,16.0,8.0,12,10,10,,0.0,13.0,,174,10
18.0,,0,,13,8,12,11,13,15,12,13.0,11,12,11,12,12,18.0,11.0,10,11,16,9,9.0,16.0,0.0,14.0,12,13,0,15,12,11.0,11.0,12,10,,4.0,5,13,5,11,0.0,12,8,13,14,15,10,0,15,,13,,14,0,,16,15,16,15.0,12,12,15,,12,18.0,14,13,15.0,10,,13.0,14.0,,,0,14,14,13,16.0,15.0,11,10.0,16.0,2,0,14,,0.0,,0.0,175,10
,,0,7.0,9,9,9,0,10,3,9,13.0,10,8,8,7,1,,,7,8,9,12,0.0,8.0,13.0,2.0,6,10,0,9,11,,,0,8,14.0,12.0,8,9,8,8,11.0,0,7,8,10,9,9,11,1,,4,,9,11,14.0,6,6,0,0.0,3,7,10,,4,,2,4,16.0,0,,12.0,13.0,,5.0,10,0,9,7,12.0,10.0,1,4.0,7.0,11,10,8,16.0,4.0,13.0,,176,10
4.0,0.0,9,,10,6,9,11,11,13,7,12.0,10,9,11,7,2,,,6,0,11,12,11.0,14.0,0.0,13.0,0,11,12,11,11,13.0,24.0,11,10,,,9,10,8,3,10.0,9,4,0,11,10,4,12,5,14.0,3,13.0,10,12,,13,12,0,,0,9,11,,2,23.0,8,10,13.0,3,,3.0,13.0,,,5,5,9,7,,11.0,8,11.0,13.0,11,0,6,0.0,,,0.0,177,10
,,12,,13,12,2,13,13,9,13,4.0,0,13,14,9,13,,22.0,10,11,10,9,17.0,10.0,5.0,16.0,7,14,0,15,13,11.0,,14,12,5.0,,0,11,9,10,14.0,10,12,13,4,12,12,14,12,15.0,14,0.0,13,14,,12,12,6,13.0,0,0,13,,9,19.0,11,14,15.0,16,,0.0,6.0,,,15,13,14,13,0.0,16.0,11,15.0,12.0,0,13,15,0.0,,,,178,10
,13.0,6,,4,7,6,9,9,2,9,10.0,5,6,4,5,7,3.0,0.0,6,0,0,11,11.0,9.0,11.0,9.0,8,10,0,9,0,13.0,10.0,9,8,,,5,0,7,5,2.0,8,8,9,9,8,8,10,8,,7,,7,10,,9,8,6,,9,6,9,,2,3.0,0,4,6.0,9,0.0,0.0,12.0,11.0,10.0,0,8,8,7,,9.0,7,12.0,8.0,10,10,8,,,13.0,7.0,179,10
16.0,,9,,4,5,0,9,12,0,11,8.0,10,9,10,9,0,7.0,,5,9,11,8,16.0,12.0,13.0,15.0,10,12,10,0,6,,8.0,11,10,13.0,14.0,10,10,3,10,13.0,3,9,1,11,11,10,12,11,,5,,10,12,,2,0,12,,11,8,0,,3,0.0,10,0,,7,,13.0,,4.0,4.0,9,3,3,9,0.0,8.0,8,14.0,11.0,13,12,8,0.0,,10.0,,180,10
4.0,,12,,14,12,13,13,12,15,13,14.0,13,0,14,0,4,,15.0,6,4,13,0,11.0,8.0,12.0,15.0,14,14,6,14,14,15.0,,13,0,19.0,17.0,12,10,0,10,15.0,13,13,0,13,11,2,5,4,0.0,14,,9,14,16.0,15,14,13,19.0,0,9,8,0.0,0,,10,13,15.0,14,,14.0,16.0,,,7,13,13,11,,12.0,12,4.0,15.0,11,15,7,,,,,181,10
16.0,,9,,10,5,9,12,10,13,4,20.0,10,0,8,4,5,,11.0,5,8,10,19,21.0,13.0,20.0,19.0,10,10,11,8,10,21.0,,10,2,,22.0,8,7,0,0,11.0,9,9,7,11,0,11,8,1,,9,,9,13,,12,12,11,,8,6,10,14.0,4,,3,7,21.0,0,,20.0,22.0,22.0,3.0,9,0,0,4,,8.0,0,18.0,10.0,0,12,0,,17.0,17.0,8.0,182,10
,,10,,10,10,10,2,7,10,7,11.0,10,9,7,9,9,11.0,,8,0,11,4,12.0,5.0,4.0,13.0,5,10,0,12,3,,,0,7,,13.0,10,0,9,0,8.0,3,9,7,10,10,8,9,10,16.0,0,,0,0,10.0,4,11,11,,0,9,11,,8,,9,11,,12,,11.0,13.0,,14.0,11,11,12,10,3.0,13.0,10,12.0,11.0,0,11,10,13.0,9.0,15.0,10.0,183,10
,,13,,5,13,8,0,14,15,2,0.0,9,13,11,12,10,,0.0,6,4,14,15,14.0,11.0,16.0,0.0,14,12,15,15,14,18.0,,0,14,,16.0,14,12,12,13,15.0,13,2,7,14,8,10,0,0,,15,,14,15,,0,15,14,22.0,13,13,14,,9,20.0,13,14,17.0,12,12.0,5.0,14.0,,,0,13,14,10,,15.0,13,15.0,16.0,15,15,14,12.0,14.0,,0.0,184,10
,,10,,10,5,0,11,11,0,11,13.0,0,9,10,0,7,6.0,,6,4,12,12,14.0,13.0,0.0,6.0,9,6,11,0,11,,20.0,11,4,,,10,9,8,0,12.0,8,7,5,10,11,11,12,2,,13,,10,5,4.0,13,8,12,,12,9,12,23.0,5,,9,8,,10,0.0,12.0,0.0,0.0,11.0,3,9,9,5,17.0,4.0,9,13.0,13.0,12,13,7,,,18.0,13.0,185,10
,,13,,10,12,0,16,14,16,13,14.0,14,12,14,13,0,6.0,,11,12,16,18,0.0,15.0,19.0,10.0,9,13,15,11,17,,,13,12,,,10,14,8,14,11.0,6,12,15,12,15,14,0,14,,9,,15,17,14.0,7,10,15,0.0,11,14,15,,11,16.0,14,13,,0,,18.0,19.0,0.0,10.0,8,14,14,13,19.0,0.0,12,19.0,16.0,14,0,13,15.0,,20.0,0.0,186,10
14.0,9.0,11,,0,9,10,12,12,13,7,13.0,0,0,12,10,2,,,9,11,13,6,,13.0,14.0,15.0,11,12,0,3,3,0.0,,11,8,,,11,8,10,11,13.0,6,10,12,12,13,11,12,13,15.0,11,14.0,12,13,0.0,7,10,12,9.0,9,3,12,,8,,10,7,8.0,12,0.0,13.0,,0.0,13.0,10,12,0,10,,11.0,10,14.0,13.0,9,13,1,,,0.0,,187,10
