,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,theta,seed,q
792,4.0,2,2,3,2,2,2,2,1,2,2,0,1,2,3.0,0,2,1,0,2,2,2,4.0,2,2.0,3.0,3,1,0.0,2,1,4.0,3.0,3.0,2,2,2.0,2,2,2,1,1,0,2,1,2,1,2,3,1,2,3.0,3.0,3,1,3,2.0,1,0,1,2.0,2,1,2,3,1,2,0,1,3,0,2.0,2,1,1.0,1,2,2,0,1,2,2.0,2,3,3.0,1,2,1,3,2,2.0,1,0.08,92,-1
793,1.0,2,2,1,0,1,2,1,2,2,2,2,3,1,3.0,3,2,2,2,3,2,3,2.0,1,0.0,1.0,2,2,1.0,2,1,2.0,2.0,3.0,2,2,3.0,0,3,2,3,3,1,1,2,1,3,2,0,1,2,1.0,0.0,1,2,1,3.0,2,2,2,3.0,2,2,2,1,1,2,2,2,1,2,1.0,2,2,2.0,1,2,0,1,0,2,2.0,2,1,1.0,0,2,2,1,1,1.0,0,0.08,93,-1
794,1.0,2,1,2,2,2,2,2,1,2,1,2,1,1,3.0,1,2,2,1,0,1,1,0.0,2,2.0,3.0,2,1,1.0,2,1,1.0,1.0,2.0,2,1,1.0,2,0,1,2,1,1,2,1,2,1,1,2,1,0,3.0,2.0,3,2,1,0.0,1,1,0,1.0,1,1,2,0,1,2,0,2,2,2,2.0,2,1,2.0,2,2,2,2,2,0,2.0,0,2,3.0,2,2,2,2,2,3.0,1,0.08,94,-1
795,1.0,2,0,1,2,0,2,2,1,2,1,2,1,2,2.0,1,1,2,1,0,0,1,0.0,2,3.0,3.0,1,2,1.0,1,2,1.0,1.0,1.0,2,1,0.0,1,1,1,1,0,1,1,1,2,1,1,2,1,2,3.0,2.0,2,2,1,2.0,2,2,1,2.0,1,0,1,1,2,2,1,2,2,1,2.0,2,1,1.0,1,1,1,1,1,1,1.0,1,2,3.0,2,2,0,2,2,1.0,2,0.08,95,-1
796,3.0,2,0,1,2,2,0,2,2,1,1,1,3,1,3.0,2,2,2,2,1,2,1,3.0,2,1.0,2.0,1,2,2.0,1,2,3.0,2.0,3.0,2,2,2.0,1,0,1,1,1,2,2,1,2,1,1,3,2,1,3.0,2.0,3,0,2,3.0,2,2,1,1.0,0,0,1,2,1,0,1,2,2,2,2.0,1,0,3.0,2,1,1,1,1,1,1.0,2,3,0.0,2,1,2,2,2,0.0,2,0.08,96,-1
797,4.0,2,2,2,0,2,2,2,2,3,2,3,1,1,3.0,2,2,2,2,1,1,2,4.0,2,3.0,4.0,2,1,0.0,3,2,3.0,3.0,2.0,2,0,1.0,2,2,2,2,2,2,1,1,2,3,3,3,1,3,0.0,1.0,0,2,1,2.0,3,3,2,3.0,2,2,2,2,1,2,2,2,0,2,0.0,3,1,3.0,2,2,2,2,1,1,1.0,0,3,3.0,1,1,2,2,2,0.0,2,0.08,97,-1
798,3.0,1,2,2,1,2,2,1,1,2,1,2,2,1,3.0,2,2,1,1,1,2,2,3.0,2,3.0,3.0,3,2,2.0,1,1,3.0,2.0,3.0,2,1,2.0,1,0,1,2,2,0,2,1,2,2,2,3,1,2,1.0,0.0,1,1,2,3.0,2,2,1,2.0,1,1,0,1,0,1,1,0,2,1,0.0,2,1,2.0,2,2,2,1,1,1,1.0,2,2,2.0,1,2,1,2,0,0.0,0,0.08,98,-1
799,4.0,0,1,2,1,2,1,2,2,1,2,3,1,1,2.0,1,2,1,1,1,1,2,4.0,2,3.0,4.0,2,1,1.0,2,1,3.0,3.0,2.0,2,0,1.0,2,1,2,0,2,2,1,1,2,2,2,3,1,3,1.0,0.0,1,2,1,2.0,0,1,2,1.0,2,1,1,1,1,2,2,0,0,1,2.0,3,0,2.0,2,2,2,1,2,2,2.0,0,3,3.0,2,1,2,2,2,3.0,2,0.08,99,-1
800,2.0,2,2,3,2,1,2,1,1,0,2,2,1,2,2.0,1,1,2,2,2,2,0,3.0,2,2.0,2.0,3,2,1.0,2,1,3.0,2.0,2.0,2,2,0.0,2,1,2,2,1,2,2,0,1,1,0,1,1,1,3.0,3.0,3,1,2,2.0,1,1,1,1.0,2,1,2,0,1,1,0,2,2,2,2.0,2,2,2.0,2,2,2,2,2,1,1.0,1,0,1.0,2,3,0,2,1,2.0,1,0.09,0,-1
801,3.0,0,3,1,2,0,1,1,2,0,2,1,0,2,1.0,1,0,1,2,2,1,2,3.0,1,3.0,2.0,1,2,2.0,2,2,2.0,2.0,1.0,3,1,1.0,0,2,2,2,2,2,2,1,2,2,2,2,2,2,3.0,2.0,3,1,2,1.0,2,2,2,1.0,2,2,1,0,2,3,3,2,1,2,1.0,0,2,1.0,0,2,2,1,0,2,1.0,2,2,3.0,3,2,1,3,1,1.0,1,0.09,1,-1
802,1.0,2,1,1,2,1,1,0,1,2,1,1,1,1,3.0,0,2,2,2,1,1,2,0.0,2,3.0,2.0,1,2,1.0,3,3,1.0,1.0,2.0,0,2,2.0,2,1,2,0,2,2,0,1,2,2,2,1,0,2,3.0,2.0,2,1,1,2.0,3,2,2,3.0,2,3,2,2,1,2,2,3,1,2,3.0,0,2,1.0,0,1,2,3,2,3,2.0,0,1,3.0,1,1,2,2,1,3.0,2,0.09,2,-1
803,0.0,2,1,0,2,2,2,1,1,2,0,1,1,2,3.0,1,2,2,1,0,1,0,1.0,2,0.0,2.0,1,1,2.0,2,2,1.0,1.0,2.0,2,1,2.0,2,1,2,2,0,1,2,1,2,2,1,1,1,1,3.0,2.0,3,1,2,0.0,1,1,1,2.0,1,1,2,1,2,2,1,3,1,3,3.0,0,2,0.0,1,1,2,2,3,2,3.0,1,2,1.0,2,2,2,2,2,3.0,2,0.09,3,-1
804,3.0,0,4,5,3,1,2,1,4,0,4,1,3,4,4.0,2,3,3,2,3,4,1,3.0,4,3.0,2.0,1,5,5.0,1,2,2.0,2.0,4.0,4,4,4.0,4,4,2,3,2,4,4,4,2,0,1,2,5,0,4.0,5.0,4,1,0,4.0,1,0,1,1.0,2,1,1,3,2,2,1,3,0,2,2.0,0,4,1.0,2,2,3,2,2,2,1.0,4,2,2.0,5,3,0,3,5,2.0,2,0.09,4,-1
805,3.0,2,2,2,2,2,1,0,0,2,2,2,1,1,1.0,2,0,1,2,2,1,2,3.0,1,3.0,2.0,2,0,1.0,1,0,2.0,2.0,1.0,2,2,2.0,1,2,2,2,1,1,2,1,2,1,1,2,1,2,3.0,2.0,3,2,1,1.0,2,2,1,1.0,0,0,2,2,1,2,1,1,1,1,1.0,1,0,1.0,2,1,1,0,1,0,1.0,2,1,3.0,2,2,2,2,2,2.0,2,0.09,5,-1
806,2.0,0,1,2,3,1,3,2,2,1,0,1,3,2,4.0,2,3,2,3,2,3,2,3.0,3,1.0,0.0,3,3,3.0,1,1,3.0,3.0,4.0,2,3,3.0,2,1,2,2,2,3,3,2,1,1,1,1,2,2,4.0,3.0,4,2,2,4.0,2,2,2,2.0,2,0,1,3,2,1,1,2,2,2,1.0,2,0,1.0,0,2,0,1,0,0,2.0,2,1,0.0,3,3,2,1,3,1.0,1,0.09,6,-1
807,2.0,2,3,2,2,2,2,1,3,1,3,1,2,3,0.0,1,1,1,1,2,2,1,2.0,0,2.0,0.0,1,3,3.0,2,1,2.0,1.0,1.0,3,3,3.0,1,3,2,2,1,2,3,2,1,1,0,1,3,1,3.0,,3,1,2,3.0,0,1,1,1.0,2,1,2,3,1,2,0,0,1,1,2.0,0,1,2.0,2,2,2,1,2,1,2.0,3,0,2.0,3,3,2,2,2,3.0,1,0.09,7,-1
808,1.0,1,3,3,2,0,3,1,0,1,2,2,2,2,3.0,1,2,2,2,2,2,2,2.0,2,1.0,1.0,2,2,1.0,1,1,2.0,2.0,3.0,2,3,3.0,3,2,2,2,1,1,1,1,1,1,2,0,1,2,3.0,3.0,3,2,1,3.0,1,1,1,0.0,1,1,0,3,1,1,0,2,1,2,2.0,1,1,1.0,1,2,2,2,1,1,1.0,2,0,0.0,0,3,1,2,2,0.0,1,0.09,8,-1
809,1.0,1,1,2,1,2,1,1,2,2,2,1,1,1,1.0,1,2,1,1,2,1,1,0.0,2,2.0,2.0,2,1,2.0,2,2,1.0,1.0,0.0,2,1,2.0,2,1,1,0,2,2,2,2,2,2,1,2,1,1,1.0,0.0,1,0,1,0.0,1,1,0,1.0,1,2,1,1,0,1,1,2,2,1,3.0,1,2,2.0,2,2,2,2,2,2,2.0,2,2,2.0,2,2,1,3,3,3.0,0,0.09,9,-1
810,0.0,1,1,2,3,3,1,2,0,0,2,3,1,2,3.0,0,2,3,3,2,2,3,1.0,2,3.0,2.0,2,1,0.0,0,3,2.0,1.0,3.0,2,2,2.0,1,2,1,0,2,1,1,1,2,1,2,1,1,3,3.0,3.0,2,2,2,2.0,1,2,2,1.0,2,1,1,0,2,3,2,3,2,3,4.0,2,0,3.0,4,3,2,2,3,1,4.0,2,2,3.0,1,2,3,2,0,4.0,2,0.09,10,-1
811,2.0,1,3,1,1,1,2,1,3,2,2,1,2,0,1.0,2,2,1,2,2,1,2,3.0,2,3.0,0.0,1,2,2.0,1,1,2.0,2.0,0.0,2,1,2.0,2,3,2,2,1,2,1,2,2,2,2,1,2,2,2.0,1.0,2,2,0,3.0,3,3,2,3.0,1,1,0,1,2,3,2,2,1,2,0.0,2,2,2.0,2,0,2,2,2,0,0.0,1,1,3.0,1,2,1,2,2,1.0,0,0.09,11,-1
812,1.0,2,0,0,2,1,0,1,1,2,1,2,2,1,3.0,2,2,1,2,2,2,2,0.0,2,3.0,1.0,1,0,1.0,2,1,1.0,1.0,3.0,1,2,3.0,1,2,2,1,1,1,2,2,1,1,2,0,0,2,3.0,2.0,3,2,1,1.0,2,2,2,2.0,1,1,2,1,1,2,0,2,1,2,2.0,1,1,1.0,0,0,1,2,2,2,2.0,2,1,3.0,2,1,2,2,2,3.0,1,0.09,12,-1
813,1.0,2,3,2,2,2,1,1,2,2,2,1,3,1,1.0,2,0,1,2,2,1,1,2.0,1,2.0,0.0,0,2,2.0,1,2,2.0,2.0,1.0,3,2,3.0,2,2,1,2,2,2,2,1,1,0,1,0,2,1,3.0,2.0,3,0,1,3.0,1,0,2,2.0,2,1,1,2,1,0,1,2,1,2,3.0,1,2,0.0,1,2,2,2,2,2,3.0,0,1,1.0,2,2,2,2,2,3.0,1,0.09,13,-1
814,1.0,3,1,2,2,3,1,2,1,3,0,1,0,2,3.0,1,2,2,3,2,2,2,0.0,2,3.0,0.0,0,1,0.0,2,2,1.0,1.0,3.0,1,1,1.0,2,1,3,2,1,2,2,1,2,2,2,1,1,2,3.0,2.0,3,2,1,1.0,2,2,1,2.0,0,1,2,2,2,3,2,3,2,3,0.0,1,1,3.0,3,1,1,2,2,0,3.0,2,1,4.0,1,2,3,0,2,3.0,2,0.09,14,-1
815,0.0,3,3,2,2,0,2,1,1,2,2,1,0,1,3.0,1,3,3,3,2,2,1,1.0,2,3.0,2.0,1,0,0.0,2,2,1.0,1.0,3.0,2,1,1.0,1,3,2,2,2,1,1,2,2,2,0,1,1,1,3.0,2.0,3,1,2,1.0,3,3,2,3.0,2,2,2,2,2,2,2,3,1,2,0.0,0,1,1.0,0,2,2,2,1,1,1.0,1,2,3.0,0,1,1,2,2,2.0,2,0.09,15,-1
816,1.0,1,2,3,0,1,1,1,2,2,2,2,2,2,1.0,1,0,1,1,1,1,1,1.0,1,2.0,3.0,2,3,2.0,2,0,0.0,1.0,1.0,3,2,3.0,2,2,1,2,0,2,2,1,2,2,1,2,2,2,1.0,2.0,1,1,1,3.0,1,0,1,2.0,1,1,1,2,0,1,1,0,0,1,1.0,2,2,1.0,2,1,1,1,1,1,1.0,2,2,2.0,3,2,1,2,2,2.0,2,0.09,16,-1
817,1.0,2,2,3,2,2,0,1,3,1,3,2,1,3,3.0,0,2,1,1,3,3,2,0.0,3,1.0,2.0,1,3,,1,1,0.0,1.0,3.0,2,2,2.0,2,2,0,1,2,2,3,3,0,2,2,1,3,1,3.0,3.0,3,2,1,2.0,0,1,1,1.0,2,1,2,3,1,1,1,0,1,1,2.0,2,3,2.0,2,2,2,1,2,2,2.0,3,1,0.0,3,1,2,2,3,3.0,2,0.09,17,-1
818,4.0,2,1,2,2,2,2,2,0,2,1,3,2,2,3.0,1,2,0,1,0,1,2,4.0,2,0.0,4.0,2,1,1.0,1,2,4.0,3.0,2.0,1,1,2.0,2,1,1,2,1,0,2,1,2,0,1,3,0,2,3.0,2.0,3,2,1,2.0,1,1,1,2.0,2,0,1,1,1,0,1,2,0,2,3.0,3,1,2.0,3,1,2,1,2,1,3.0,1,3,1.0,1,2,2,2,2,3.0,2,0.09,18,-1
819,1.0,3,1,1,2,0,1,1,1,2,1,2,1,1,3.0,1,2,3,1,0,1,2,0.0,2,2.0,2.0,1,1,1.0,2,2,0.0,1.0,2.0,0,1,2.0,2,1,2,0,1,1,1,1,2,2,2,2,1,2,1.0,0.0,1,2,1,0.0,3,2,2,3.0,2,2,2,1,2,0,2,2,1,2,2.0,2,1,0.0,1,2,2,2,1,3,1.0,1,1,1.0,2,1,1,2,1,2.0,2,0.09,19,-1
820,1.0,3,2,1,2,1,2,2,2,0,1,2,1,2,2.0,0,1,2,1,1,0,2,0.0,2,3.0,3.0,2,1,0.0,2,2,1.0,1.0,1.0,0,1,2.0,1,2,2,1,2,2,1,1,2,2,3,2,1,3,3.0,2.0,3,3,1,2.0,2,2,2,1.0,2,2,3,1,2,3,3,2,2,2,0.0,2,1,1.0,0,2,2,2,1,1,1.0,1,2,3.0,1,1,2,2,1,0.0,2,0.09,20,-1
821,1.0,1,2,2,0,1,2,1,2,1,2,1,1,1,3.0,2,2,2,2,1,1,2,2.0,2,3.0,1.0,1,1,2.0,1,2,2.0,2.0,2.0,2,0,1.0,2,2,2,2,2,2,2,2,1,2,2,0,2,2,1.0,2.0,1,1,1,0.0,1,1,2,0.0,2,2,0,2,1,2,2,2,1,2,1.0,0,0,0.0,1,2,2,1,0,2,2.0,1,1,3.0,2,2,2,2,3,1.0,1,0.09,21,-1
822,4.0,2,2,3,0,3,2,2,0,1,2,3,3,2,0.0,2,1,2,0,1,2,2,4.0,1,1.0,4.0,3,2,1.0,1,2,4.0,3.0,1.0,2,2,3.0,2,1,0,2,2,1,2,0,0,2,2,3,1,1,1.0,2.0,1,2,3,3.0,2,2,2,2.0,2,2,2,0,1,1,2,2,3,2,3.0,3,2,3.0,3,2,1,3,3,2,3.0,1,3,0.0,2,2,2,0,1,3.0,3,0.09,22,-1
823,1.0,2,1,2,2,1,1,1,2,2,2,1,2,2,3.0,1,2,1,2,2,3,1,1.0,2,3.0,0.0,2,3,3.0,1,2,0.0,1.0,3.0,3,3,3.0,2,2,0,0,1,3,3,3,1,2,2,1,3,1,3.0,3.0,3,0,1,3.0,2,2,2,2.0,1,2,1,1,1,2,2,2,1,2,2.0,1,0,2.0,2,0,2,2,1,1,1.0,3,0,3.0,3,2,1,2,3,0.0,0,0.09,23,-1
824,5.0,0,3,0,0,1,2,2,2,3,2,3,3,1,4.0,3,3,0,2,2,3,3,5.0,3,4.0,4.0,3,2,1.0,2,2,4.0,4.0,4.0,0,2,3.0,2,3,2,3,2,2,2,2,3,3,3,4,1,3,1.0,2.0,1,2,3,3.0,3,3,2,3.0,2,2,1,0,1,2,2,2,3,1,1.0,3,2,2.0,1,1,2,1,0,2,1.0,0,3,3.0,2,1,0,3,1,1.0,1,0.09,24,-1
825,4.0,2,2,2,0,2,2,2,0,2,1,3,1,2,2.0,0,1,2,2,1,2,1,4.0,0,2.0,4.0,3,1,0.0,1,2,4.0,3.0,2.0,2,2,2.0,1,1,2,1,1,1,2,0,2,1,1,3,1,0,1.0,2.0,1,2,3,2.0,2,2,1,1.0,0,0,1,2,1,2,1,2,3,2,2.0,3,1,3.0,2,1,2,1,1,1,1.0,1,3,3.0,1,2,2,2,1,0.0,2,0.09,25,-1
826,1.0,1,2,3,1,2,0,1,3,2,3,2,3,2,3.0,2,2,1,1,2,3,2,1.0,2,3.0,1.0,1,3,3.0,1,1,1.0,0.0,3.0,2,2,3.0,2,2,1,1,1,2,3,3,1,1,1,0,3,2,1.0,2.0,0,1,1,4.0,2,2,1,2.0,1,0,1,3,0,1,1,0,1,1,2.0,1,3,2.0,2,2,0,1,1,1,1.0,3,0,2.0,3,1,1,1,3,0.0,1,0.09,26,-1
827,1.0,3,0,1,1,3,2,1,1,2,1,1,1,0,2.0,1,2,3,1,0,1,2,1.0,1,0.0,0.0,1,1,2.0,3,3,0.0,1.0,2.0,2,1,2.0,0,1,2,1,1,1,1,1,2,2,2,1,2,2,2.0,1.0,2,1,1,0.0,2,2,2,3.0,2,2,2,1,2,2,2,3,1,3,4.0,0,2,3.0,4,2,1,3,3,3,3.0,1,1,1.0,1,2,2,2,1,4.0,1,0.09,27,-1
828,1.0,0,3,0,1,0,2,2,3,3,3,2,0,2,3.0,1,3,2,3,2,2,3,0.0,0,4.0,2.0,1,2,3.0,2,2,1.0,0.0,3.0,3,1,1.0,1,3,3,2,2,2,3,3,2,2,3,2,2,3,0.0,1.0,1,3,1,1.0,3,3,3,4.0,3,3,1,0,2,3,3,2,2,1,2.0,2,1,1.0,1,2,3,2,1,2,1.0,2,1,4.0,3,2,0,3,2,1.0,2,0.09,28,-1
829,2.0,3,1,1,2,2,1,1,1,2,2,3,1,1,2.0,1,1,2,1,1,0,2,3.0,2,0.0,2.0,2,0,1.0,3,3,3.0,2.0,1.0,0,1,2.0,1,2,2,0,2,1,1,2,2,2,3,1,1,3,3.0,2.0,2,3,1,1.0,2,2,2,3.0,2,3,3,1,2,2,2,3,0,3,4.0,2,1,1.0,0,2,2,4,3,3,3.0,1,0,1.0,0,1,2,2,1,3.0,2,0.09,29,-1
830,5.0,2,0,1,1,3,2,3,2,2,1,4,0,2,3.0,1,2,0,3,2,2,2,5.0,0,3.0,5.0,3,2,3.0,1,2,5.0,4.0,3.0,2,1,1.0,0,2,2,1,2,2,2,2,0,0,1,4,2,2,1.0,2.0,0,3,4,1.0,2,2,2,3.0,2,1,2,2,2,3,1,3,4,3,3.0,4,1,3.0,3,1,1,2,3,2,3.0,2,4,3.0,3,2,3,2,1,4.0,2,0.09,30,-1
831,5.0,2,2,2,2,1,0,3,1,2,2,2,2,1,1.0,2,0,1,2,1,1,3,5.0,0,3.0,3.0,1,1,0.0,1,2,4.0,4.0,1.0,2,2,3.0,1,2,2,1,2,0,1,1,3,0,2,4,1,3,3.0,2.0,3,3,2,2.0,1,0,2,2.0,3,1,2,2,2,3,1,2,3,2,2.0,2,1,1.0,2,2,3,2,2,2,1.0,0,4,3.0,1,1,0,2,2,2.0,2,0.09,31,-1
832,4.0,2,2,0,2,0,2,2,1,2,1,1,2,1,3.0,1,2,2,1,0,1,1,4.0,2,3.0,3.0,2,2,1.0,1,2,3.0,3.0,2.0,2,1,2.0,1,1,1,2,1,1,0,1,2,1,1,3,2,1,3.0,2.0,3,0,3,3.0,2,2,2,3.0,2,0,1,1,1,2,1,2,2,1,0.0,1,2,1.0,1,1,1,1,1,1,1.0,1,3,3.0,1,2,0,0,0,1.0,2,0.09,32,-1
833,2.0,2,2,2,2,2,2,0,2,1,2,2,2,2,2.0,1,1,2,0,1,0,1,2.0,2,2.0,1.0,2,2,2.0,2,1,2.0,1.0,1.0,2,1,2.0,1,2,2,2,1,2,1,2,2,1,1,1,2,2,3.0,2.0,3,2,1,3.0,0,1,1,1.0,0,1,2,1,1,0,0,2,1,2,2.0,1,0,2.0,3,1,1,2,2,2,2.0,2,0,1.0,2,2,2,0,2,3.0,1,0.09,33,-1
834,4.0,1,2,2,2,2,2,2,2,3,2,0,1,1,1.0,2,2,1,0,1,1,2,4.0,2,3.0,3.0,2,2,1.0,0,1,3.0,3.0,0.0,2,0,1.0,2,2,1,2,2,2,1,2,2,1,2,3,2,2,3.0,2.0,3,1,1,2.0,2,2,2,3.0,2,1,1,2,1,2,2,0,0,1,1.0,2,2,2.0,2,2,2,0,1,1,2.0,1,3,3.0,0,2,2,3,2,2.0,2,0.09,34,-1
835,3.0,1,2,3,3,3,2,1,2,2,3,0,1,2,1.0,0,2,3,2,2,1,2,3.0,2,4.0,2.0,1,1,2.0,1,3,2.0,2.0,0.0,3,2,2.0,2,2,2,1,2,2,2,2,3,1,2,2,3,2,4.0,3.0,3,1,0,0.0,3,3,3,3.0,3,2,0,0,2,3,2,3,1,3,4.0,0,0,4.0,4,2,3,3,3,2,4.0,2,2,3.0,3,2,3,3,3,4.0,3,0.09,35,-1
836,4.0,3,1,1,2,0,0,2,1,0,2,2,2,2,1.0,1,1,2,2,2,1,3,4.0,2,3.0,3.0,1,2,1.0,2,0,3.0,3.0,0.0,2,2,3.0,0,1,3,0,2,2,2,0,2,2,2,3,1,3,3.0,3.0,3,3,0,3.0,2,2,2,1.0,2,2,3,2,2,3,1,1,1,1,1.0,2,2,1.0,1,2,1,2,1,1,1.0,1,3,2.0,2,1,1,2,1,0.0,2,0.09,36,-1
837,1.0,1,2,2,1,2,2,2,1,2,2,2,1,1,3.0,0,2,1,2,1,1,2,0.0,2,3.0,3.0,2,1,1.0,1,1,1.0,1.0,2.0,2,0,1.0,2,2,2,1,1,0,1,2,2,1,2,2,2,2,1.0,1.0,0,2,1,2.0,2,2,1,2.0,1,1,0,1,1,2,0,2,2,2,2.0,2,1,2.0,2,0,1,2,2,2,2.0,1,2,3.0,0,1,2,0,2,3.0,1,0.09,37,-1
838,2.0,3,0,1,0,2,2,2,2,1,1,3,3,2,1.0,2,1,2,2,2,1,3,3.0,0,3.0,2.0,3,2,2.0,3,2,3.0,2.0,0.0,2,2,3.0,1,2,3,1,3,2,2,2,2,3,3,1,2,3,1.0,2.0,0,3,2,3.0,1,1,2,0.0,3,3,3,2,2,3,3,3,2,3,3.0,2,1,0.0,0,3,1,3,3,4,3.0,2,0,4.0,3,3,3,2,0,3.0,2,0.09,38,-1
839,1.0,2,2,2,0,1,2,1,2,0,2,2,2,2,2.0,1,1,1,1,1,0,1,1.0,2,2.0,1.0,1,2,2.0,2,2,0.0,1.0,1.0,2,1,2.0,1,2,2,1,0,2,1,2,1,2,1,0,2,1,1.0,2.0,1,2,1,3.0,1,1,0,1.0,1,1,2,0,1,2,1,1,1,0,2.0,1,2,1.0,0,1,2,1,2,2,2.0,1,1,2.0,2,2,1,2,2,2.0,1,0.09,39,-1
840,3.0,1,2,1,1,2,2,0,1,2,1,2,0,2,2.0,1,2,1,1,0,1,1,3.0,1,3.0,2.0,2,1,2.0,2,1,2.0,2.0,2.0,2,1,1.0,0,1,1,2,1,1,2,1,2,2,1,2,2,0,2.0,2.0,2,1,1,0.0,2,2,1,2.0,1,2,1,1,0,1,1,1,1,0,0.0,1,2,2.0,1,1,2,1,1,2,2.0,1,1,2.0,2,2,1,2,1,2.0,0,0.09,40,-1
841,4.0,1,2,2,1,2,1,2,2,2,2,2,0,1,2.0,1,2,1,1,1,1,2,4.0,0,3.0,3.0,0,1,1.0,2,2,3.0,3.0,2.0,2,0,1.0,1,2,1,2,2,1,1,2,3,2,2,3,2,2,2.0,1.0,2,1,1,0.0,2,2,1,2.0,1,1,1,0,0,1,1,2,2,1,3.0,1,1,3.0,2,2,3,2,2,0,2.0,1,3,2.0,0,1,1,2,0,3.0,2,0.09,41,-1
842,5.0,3,2,2,1,1,1,3,2,1,2,3,2,1,0.0,2,1,2,1,1,0,2,5.0,1,3.0,4.0,2,1,1.0,3,2,4.0,4.0,1.0,1,1,2.0,1,2,2,2,2,1,1,2,3,3,3,4,2,3,0.0,1.0,1,3,3,2.0,1,1,2,0.0,3,3,3,1,2,3,3,2,4,2,0.0,3,2,0.0,1,2,3,3,2,3,1.0,0,4,4.0,2,0,0,3,2,2.0,2,0.09,42,-1
843,4.0,2,2,2,1,2,1,2,1,2,2,3,3,2,1.0,2,0,0,1,2,1,0,4.0,1,2.0,4.0,2,2,2.0,2,1,4.0,3.0,1.0,1,2,3.0,2,2,2,2,1,2,2,1,2,2,1,3,0,1,0.0,1.0,1,2,3,3.0,1,0,0,1.0,1,1,2,0,1,2,2,0,3,1,2.0,3,2,1.0,2,1,2,1,2,2,2.0,2,3,3.0,3,2,2,3,2,3.0,0,0.09,43,-1
844,1.0,2,2,0,2,3,2,2,2,1,2,2,1,1,1.0,2,1,2,1,1,0,1,0.0,0,1.0,2.0,1,1,2.0,3,3,1.0,1.0,1.0,2,0,1.0,1,2,2,2,2,2,1,2,0,3,2,1,1,1,3.0,2.0,3,2,0,2.0,2,2,0,1.0,1,2,2,1,1,1,2,2,1,2,4.0,2,1,3.0,3,2,2,3,3,3,3.0,1,2,0.0,2,1,2,2,2,4.0,2,0.09,44,-1
845,1.0,1,2,0,1,1,2,1,2,2,2,2,1,1,3.0,0,2,1,1,1,1,2,2.0,3,2.0,3.0,2,2,1.0,2,0,1.0,0.0,2.0,2,0,1.0,2,2,1,1,1,2,1,2,2,2,2,2,2,1,2.0,2.0,2,1,2,2.0,2,2,1,1.0,0,1,1,2,0,1,1,0,2,1,1.0,2,2,1.0,0,1,1,1,1,2,1.0,1,2,2.0,0,2,1,2,2,2.0,2,0.09,45,-1
846,4.0,2,1,2,2,2,1,2,1,1,1,3,2,1,3.0,1,2,2,0,0,1,1,4.0,2,2.0,4.0,2,0,1.0,2,3,4.0,3.0,2.0,2,1,2.0,1,1,2,0,1,1,1,1,3,2,2,3,2,2,3.0,2.0,2,2,1,1.0,1,0,1,0.0,0,1,2,1,1,2,2,2,0,2,3.0,3,1,1.0,0,1,2,2,2,0,3.0,1,3,3.0,2,2,2,2,2,3.0,2,0.09,46,-1
847,2.0,2,2,2,1,3,0,0,0,2,2,1,3,2,1.0,2,1,2,2,2,2,2,2.0,0,3.0,2.0,1,2,2.0,2,3,2.0,1.0,2.0,2,2,3.0,1,2,2,1,2,1,2,1,2,2,1,1,1,1,0.0,1.0,1,1,1,3.0,2,2,0,1.0,1,1,2,2,1,2,2,2,1,2,0.0,0,1,3.0,3,1,3,2,2,0,3.0,2,1,3.0,2,1,2,2,2,3.0,2,0.09,47,-1
848,0.0,2,3,1,1,1,2,1,2,3,2,2,3,2,4.0,3,3,1,1,3,3,3,1.0,3,4.0,1.0,2,3,2.0,3,1,1.0,1.0,4.0,0,2,3.0,2,3,2,3,3,2,2,3,1,3,2,0,1,3,0.0,1.0,1,2,1,4.0,3,2,2,3.0,2,2,2,0,1,2,2,0,1,0,1.0,2,2,2.0,1,2,2,1,1,2,0.0,3,1,3.0,2,1,1,3,1,1.0,0,0.09,48,-1
849,3.0,3,1,2,2,0,1,2,1,3,2,1,0,2,3.0,1,3,2,0,2,2,1,4.0,2,3.0,3.0,2,1,2.0,2,2,3.0,3.0,3.0,1,1,0.0,2,2,1,0,2,0,2,2,0,2,1,2,0,1,3.0,2.0,3,0,1,1.0,3,2,2,3.0,2,3,2,3,2,2,2,2,0,2,2.0,1,1,1.0,1,3,1,2,1,2,1.0,2,3,3.0,1,2,1,2,2,2.0,2,0.09,49,-1
850,1.0,2,0,1,0,0,2,1,2,2,1,0,3,2,1.0,2,2,1,2,2,1,2,0.0,2,3.0,1.0,1,2,2.0,3,1,1.0,1.0,0.0,2,2,3.0,1,2,2,1,3,3,2,2,1,3,2,0,2,2,1.0,2.0,1,1,1,3.0,3,2,2,3.0,2,2,2,2,1,2,2,1,1,0,0.0,1,1,1.0,1,2,1,1,1,3,1.0,2,1,3.0,3,3,1,2,2,2.0,1,0.09,50,-1
